transaction_id,transaction_date,amount,transaction_type,device_type,location,account_age_days,is_fraud
18776,2023-07-03,3.28,POS,Mobile,Canada,1792,0
18777,2023-12-26,132.84,POS,Mobile,India,729,0
18778,2023-01-07,31.76,POS,Mobile,Germany,220,0
18779,2023-02-20,233.33,Online,Mobile,Canada,826,0
18780,2023-11-10,135.83,Transfer,Mobile,India,808,0
18781,2023-08-29,3.82,POS,Mobile,Germany,1058,0
18782,2023-09-02,12.17,Online,Web,India,1993,0
18783,2023-12-31,499.68,Online,Mobile,India,515,0
18784,2023-07-05,26.55,Online,Web,UK,213,0
18785,2023-10-14,283.21,POS,Mobile,India,1272,0
18786,2023-04-02,56.54,Transfer,Web,Germany,17,0
18787,2023-04-16,77.59,Online,Web,India,1676,0
18788,2023-01-13,5.02,Transfer,Mobile,India,1248,0
18789,2023-05-26,162.45,Transfer,Mobile,India,1435,0
18790,2023-04-29,125.86,Online,Mobile,India,1032,0
18791,2023-07-22,273.26,Online,Mobile,India,659,0
18792,2023-05-21,472.23,Transfer,Mobile,Canada,43,0
18793,2023-04-25,158.69,Online,Mobile,India,530,0
18794,2023-06-01,608.43,Online,Web,Canada,1039,0
18795,2023-02-26,32.07,POS,Mobile,USA,443,0
18796,2023-06-06,84.52,Online,Mobile,USA,1792,0
18797,2023-11-06,354.21,POS,Web,India,754,0
18798,2023-05-13,161.18,Transfer,Mobile,Germany,1518,0
18799,2023-06-12,158.36,Online,Web,UK,501,0
18800,2023-10-02,123.38,Online,Web,Canada,1368,0
18801,2023-07-02,3.77,Online,Mobile,India,478,0
18802,2023-03-18,16.75,POS,Mobile,Germany,154,0
18803,2023-11-21,18.76,Online,Mobile,UK,1057,0
18804,2023-02-13,42.01,Online,Mobile,Germany,1877,0
18805,2023-07-25,19.8,Online,Web,UK,1513,0
18806,2023-02-07,22.55,Online,Mobile,UK,1650,0
18807,2023-11-14,202.61,POS,Web,India,1322,0
18808,2023-01-22,25.19,POS,Mobile,USA,1896,0
18809,2023-03-14,125.11,Online,Mobile,Germany,666,0
18810,2023-08-29,13.04,Online,Web,Germany,396,0
18811,2023-06-03,62.78,POS,Web,India,1268,0
18812,2023-08-25,516.33,POS,Mobile,Canada,72,1
18813,2023-01-05,6.3,POS,Mobile,USA,191,0
18814,2023-08-09,419.05,Online,Mobile,Germany,483,0
18815,2023-11-06,285.1,Online,Mobile,UK,1401,0
18816,2023-03-27,507.45,POS,Web,India,783,0
18817,2023-06-26,309.17,Online,Mobile,Germany,1094,0
18818,2023-09-16,349.95,Transfer,Mobile,USA,1895,0
18819,2023-08-08,22.8,Online,Mobile,Canada,1119,0
18820,2023-02-07,361.03,Transfer,Mobile,UK,312,0
18821,2023-05-22,129.68,Transfer,Mobile,Germany,1382,0
18822,2023-08-23,86.64,Transfer,Mobile,Germany,1306,0
18823,2023-07-22,33.41,Transfer,Web,India,588,0
18824,2023-11-25,0.13,Online,Mobile,UK,196,0
18825,2023-10-21,205.8,Transfer,Web,Canada,88,0
18826,2023-06-21,258.94,POS,Mobile,USA,1595,0
18827,2023-05-05,98.23,POS,Mobile,Germany,214,0
18828,2023-11-22,35.88,Online,Web,Canada,267,0
18829,2023-03-06,31.23,Transfer,Web,UK,944,0
18830,2023-10-08,36.84,POS,Mobile,USA,1812,0
18831,2023-09-29,11.57,POS,Mobile,Germany,1488,0
18832,2023-09-01,89.15,Online,Mobile,UK,869,0
18833,2023-01-15,191.51,POS,Web,Canada,648,0
18834,2023-08-14,118.52,Online,Web,Germany,1539,0
18835,2023-05-11,26.82,Online,Mobile,Germany,788,0
18836,2023-07-14,338.73,POS,Mobile,USA,1329,0
18837,2023-10-20,67.67,Transfer,Mobile,UK,647,0
18838,2023-07-28,184.6,Transfer,Mobile,UK,286,0
18839,2023-04-23,56.39,Transfer,Web,UK,82,0
18840,2023-09-01,180.77,Transfer,Mobile,Canada,1878,0
18841,2023-06-15,27.77,Transfer,Mobile,UK,1658,0
18842,2023-07-10,213.13,POS,Mobile,Germany,650,0
18843,2023-09-14,170.27,Online,Mobile,Germany,36,1
18844,2023-11-23,146.5,POS,Mobile,USA,1272,0
18845,2023-08-06,48.95,POS,Mobile,India,49,0
18846,2023-12-25,150.65,Online,Web,Canada,123,0
18847,2023-10-02,454.81,POS,Mobile,UK,1964,0
18848,2023-02-21,26.77,Online,Mobile,Canada,1698,0
18849,2023-06-07,243.29,Online,Mobile,Germany,1491,0
18850,2023-12-29,24.14,Transfer,Mobile,India,1598,0
18851,2023-02-24,82.54,Online,Mobile,Canada,468,0
18852,2023-01-14,230.3,Online,Web,Germany,177,0
18853,2023-09-26,164.3,Online,Mobile,India,1353,0
18854,2023-12-06,226.8,POS,Web,India,1035,0
18855,2023-03-31,661.31,POS,Mobile,UK,1888,0
18856,2023-01-27,698.73,Online,Web,India,441,0
18857,2023-03-30,492.71,POS,Mobile,India,371,0
18858,2023-02-10,136.57,POS,Web,India,601,0
18859,2023-10-31,83.42,POS,Mobile,India,1222,0
18860,2023-09-25,65.59,POS,Mobile,Canada,1470,0
18861,2023-05-18,171.46,Online,Web,UK,636,0
18862,2023-01-06,120.87,Online,Mobile,USA,1571,0
18863,2023-08-30,1041.5,Transfer,Web,USA,1627,0
18864,2023-06-11,153.39,Transfer,Mobile,UK,1889,0
18865,2023-06-29,79.79,Online,Web,USA,1366,0
18866,2023-10-24,202.1,Transfer,Web,UK,391,0
18867,2023-01-06,8.94,Online,Mobile,Germany,1875,0
18868,2023-09-28,23.48,POS,Web,India,1949,0
18869,2023-09-29,217.93,Online,Web,Canada,290,0
18870,2023-06-05,26.33,POS,Mobile,India,819,0
18871,2023-03-26,281.64,POS,Mobile,India,545,0
18872,2023-07-19,12.78,Transfer,Mobile,Germany,291,0
18873,2023-01-10,180.23,POS,Web,USA,1017,0
18874,2023-05-18,226.94,POS,Web,USA,274,0
18875,2023-08-30,302.46,POS,Web,USA,1589,0
18876,2023-07-20,433.78,POS,Mobile,Canada,142,0
18877,2023-06-05,74.86,POS,Web,Germany,1246,0
18878,2023-10-02,254.0,POS,Web,Germany,1123,0
18879,2023-08-13,16.84,POS,Web,UK,770,0
18880,2023-03-09,354.15,Online,Web,India,985,0
18881,2023-07-03,441.87,Online,Web,Germany,51,0
18882,2023-07-14,276.19,Transfer,Mobile,India,1879,0
18883,2023-02-11,66.07,Online,Mobile,UK,835,0
18884,2023-05-31,12.87,Online,Mobile,Germany,226,0
18885,2023-03-25,109.5,POS,Mobile,Canada,1373,0
18886,2023-05-14,63.12,POS,Mobile,USA,1960,0
18887,2023-11-05,151.09,Online,Mobile,Canada,307,0
18888,2023-12-20,100.13,POS,Mobile,Germany,1224,0
18889,2023-10-25,29.23,Online,Web,Germany,91,0
18890,2023-01-30,362.41,Online,Mobile,UK,432,0
18891,2023-01-09,400.0,POS,Web,Canada,1417,0
18892,2023-06-19,335.48,POS,Web,India,733,0
18893,2023-10-17,47.23,Online,Web,Germany,564,0
18894,2023-06-17,111.9,Transfer,Mobile,Canada,200,0
18895,2023-12-10,37.62,Online,Web,USA,1069,0
18896,2023-05-25,218.85,Transfer,Web,UK,1350,0
18897,2023-08-16,326.93,Online,Mobile,UK,1874,0
18898,2023-11-02,174.23,Online,Web,India,345,0
18899,2023-03-17,157.98,POS,Mobile,Germany,903,0
18900,2023-08-11,251.04,Online,Web,India,1448,0
18901,2023-06-26,24.11,Transfer,Mobile,Germany,398,0
18902,2023-07-08,56.91,POS,Web,USA,1026,0
18903,2023-10-29,75.28,Transfer,Web,Germany,1226,0
18904,2023-02-15,152.07,Online,Mobile,Canada,769,0
18905,2023-01-17,746.16,Online,Web,Canada,1625,0
18906,2023-03-07,397.57,Online,Web,UK,408,0
18907,2023-12-26,56.75,Online,Mobile,USA,645,0
18908,2023-09-18,53.05,Transfer,Web,USA,472,0
18909,2023-05-03,114.42,POS,Web,Canada,1621,0
18910,2023-08-19,734.98,Online,Mobile,USA,1167,1
18911,2023-05-05,33.08,Online,Web,India,915,0
18912,2023-04-22,629.05,POS,Web,Germany,293,0
18913,2023-09-29,42.25,Online,Web,India,1959,0
18914,2023-03-22,435.08,POS,Web,USA,1500,0
18915,2023-09-03,354.73,Transfer,Web,Canada,1092,0
18916,2023-12-13,427.96,POS,Mobile,USA,1708,0
18917,2023-11-24,444.69,Online,Web,USA,716,0
18918,2023-08-03,49.21,Online,Web,India,218,0
18919,2023-12-18,301.65,Online,Mobile,Germany,300,0
18920,2023-08-23,229.19,Online,Web,India,1320,0
18921,2023-03-23,422.26,Transfer,Mobile,Canada,111,0
18922,2023-10-21,134.79,Online,Mobile,UK,1188,0
18923,2023-11-06,106.7,Transfer,Web,UK,43,0
18924,2023-03-17,259.09,POS,Web,India,22,0
18925,2023-01-15,62.9,POS,Web,Canada,1547,0
18926,2023-08-08,343.02,Transfer,Mobile,USA,1658,0
18927,2023-08-18,67.37,Online,Web,India,1874,0
18928,2023-09-22,8.83,POS,Web,UK,710,0
18929,2023-09-21,160.36,Online,Mobile,Germany,495,0
18930,2023-04-20,361.55,Transfer,Web,India,1697,0
18931,2023-11-03,234.54,Transfer,Mobile,USA,1171,0
18932,2023-07-19,907.36,POS,Mobile,UK,223,0
18933,2023-08-14,30.33,Transfer,Web,India,1474,0
18934,2023-07-04,84.49,Transfer,Web,Germany,368,0
18935,2023-01-31,95.59,POS,Mobile,UK,1333,0
18936,2023-04-12,11.98,POS,Web,USA,857,0
18937,2023-09-16,8.79,POS,Mobile,Canada,1769,0
18938,2023-04-09,5.98,Online,Web,USA,443,0
18939,2023-12-05,105.15,Online,Web,India,1406,0
18940,2023-10-26,372.56,Transfer,Mobile,Canada,1164,0
18941,2023-10-12,247.33,Online,Mobile,India,1493,0
18942,2023-09-23,118.39,Online,Web,Canada,378,0
18943,2023-05-20,61.31,POS,Web,Canada,1559,0
18944,2023-10-29,3.14,Online,Mobile,USA,1683,0
18945,2023-10-13,38.57,Online,Mobile,USA,565,0
18946,2023-12-16,97.94,Transfer,Mobile,USA,679,0
18947,2023-08-04,92.55,Online,Mobile,USA,1451,0
18948,2023-02-01,60.05,Transfer,Mobile,Germany,423,0
18949,2023-10-30,1170.64,Online,Mobile,UK,516,1
18950,2023-03-29,118.62,POS,Web,UK,1243,0
18951,2023-03-04,62.35,POS,Web,Germany,1231,0
18952,2023-10-06,104.53,Online,Web,Canada,1839,0
18953,2023-03-15,65.54,Online,Mobile,Germany,51,1
18954,2023-11-02,86.8,Online,Mobile,UK,1809,0
18955,2023-05-04,26.91,Online,Web,Canada,1721,0
18956,2023-09-26,0.17,POS,Web,USA,1153,0
18957,2023-10-12,135.31,Online,Web,UK,58,0
18958,2023-05-01,134.33,Online,Web,USA,355,0
18959,2023-12-12,34.15,Online,Mobile,UK,1938,0
18960,2023-07-31,357.57,POS,Mobile,UK,1877,0
18961,2023-05-28,42.59,POS,Mobile,Canada,784,0
18962,2023-03-19,294.1,Online,Mobile,UK,1055,0
18963,2023-12-31,42.21,Transfer,Web,Germany,952,0
18964,2023-01-14,66.05,Online,Web,Canada,538,0
18965,2023-05-16,62.91,Transfer,Mobile,Germany,1132,0
18966,2023-10-31,52.17,POS,Web,India,1685,0
18967,2023-10-07,609.72,Transfer,Web,Canada,1414,0
18968,2023-03-20,61.16,Online,Web,India,234,0
18969,2023-08-31,132.7,Transfer,Web,Canada,875,0
18970,2023-07-12,265.74,POS,Mobile,India,1018,0
18971,2023-08-30,76.88,POS,Mobile,India,139,0
18972,2023-02-20,2.35,Online,Web,USA,999,0
18973,2023-08-20,286.84,Online,Web,India,101,0
18974,2023-09-16,66.82,Online,Web,Canada,295,0
18975,2023-08-06,413.0,Online,Web,India,1565,0
18976,2023-07-25,135.12,Online,Mobile,Canada,805,0
18977,2023-11-10,195.85,Transfer,Web,USA,1732,0
18978,2023-11-07,603.02,POS,Web,Germany,419,0
18979,2023-04-30,407.98,Transfer,Web,India,1690,0
18980,2023-03-21,314.66,Online,Mobile,India,1346,0
18981,2023-02-11,151.32,POS,Mobile,India,1409,0
18982,2023-01-21,37.09,Transfer,Web,India,538,0
18983,2023-01-10,367.83,Transfer,Web,Germany,951,0
18984,2023-11-09,19.73,POS,Web,India,1069,0
18985,2023-06-02,436.89,Transfer,Mobile,Germany,1554,0
18986,2023-11-08,290.71,Online,Mobile,Germany,534,0
18987,2023-10-21,325.37,POS,Mobile,USA,680,0
18988,2023-03-27,94.7,POS,Mobile,India,1542,0
18989,2023-04-23,17.76,POS,Mobile,Germany,1638,0
18990,2023-07-08,259.62,Transfer,Web,USA,645,0
18991,2023-04-22,763.95,Online,Mobile,Canada,930,1
18992,2023-06-24,390.96,Transfer,Web,USA,151,0
18993,2023-11-06,368.26,Online,Mobile,Germany,900,0
18994,2023-10-29,200.1,Online,Web,USA,19,0
18995,2023-01-04,24.72,Online,Mobile,Canada,286,0
18996,2023-08-10,397.96,POS,Web,USA,497,0
18997,2023-08-09,50.22,POS,Mobile,UK,898,0
18998,2023-06-20,61.44,Online,Mobile,Canada,1089,0
18999,2023-11-14,282.0,Transfer,Mobile,Canada,1240,0
19000,2023-08-01,252.4,Online,Mobile,UK,178,0
19001,2023-09-10,15.07,Online,Web,Germany,1701,0
19002,2023-05-04,58.06,POS,Web,Germany,1559,0
19003,2023-05-08,340.4,Online,Mobile,USA,450,0
19004,2023-08-01,597.49,Transfer,Mobile,Germany,1738,0
19005,2023-04-22,61.93,Online,Mobile,India,1214,0
19006,2023-03-26,285.97,POS,Mobile,UK,725,0
19007,2023-01-04,140.9,Online,Web,USA,901,0
19008,2023-03-06,95.63,POS,Web,UK,954,0
19009,2023-11-14,456.79,Transfer,Web,India,1128,0
19010,2023-12-12,158.9,Online,Web,India,1892,0
19011,2023-04-30,235.38,Online,Web,Canada,22,0
19012,2023-08-31,179.52,Transfer,Web,Canada,324,0
19013,2023-05-17,206.33,Transfer,Web,Canada,1697,0
19014,2023-09-04,145.66,Online,Web,USA,253,0
19015,2023-02-14,152.47,Online,Mobile,Canada,1441,0
19016,2023-05-26,382.34,Online,Web,India,1000,0
19017,2023-06-25,72.1,Online,Web,Canada,708,0
19018,2023-02-11,266.65,Online,Web,Canada,416,0
19019,2023-10-24,62.55,Online,Web,UK,649,0
19020,2023-03-30,14.67,Online,Web,UK,1234,0
19021,2023-08-06,467.1,Transfer,Mobile,Canada,1124,0
19022,2023-08-16,105.75,Online,Mobile,UK,943,0
19023,2023-10-25,229.89,Transfer,Web,UK,1448,0
19024,2023-10-18,283.67,POS,Web,Canada,1044,0
19025,2023-03-08,318.92,Online,Web,Germany,1650,0
19026,2023-09-08,51.32,Online,Web,USA,552,0
19027,2023-02-10,213.23,Online,Mobile,India,1321,0
19028,2023-04-09,285.63,POS,Web,Canada,1809,0
19029,2023-11-02,25.52,Online,Web,India,1413,0
19030,2023-12-26,30.47,POS,Mobile,India,1269,0
19031,2023-12-08,90.48,Online,Mobile,Canada,52,1
19032,2023-03-20,71.81,Online,Web,Germany,1406,0
19033,2023-10-28,319.14,Transfer,Mobile,India,724,0
19034,2023-07-18,205.84,Online,Mobile,UK,36,1
19035,2023-05-27,137.82,Transfer,Mobile,USA,1793,0
19036,2023-04-16,22.5,Online,Mobile,India,973,0
19037,2023-07-12,23.88,Transfer,Web,UK,1777,0
19038,2023-05-02,145.55,Transfer,Mobile,Canada,1194,0
19039,2023-03-18,428.91,Online,Mobile,Canada,1050,0
19040,2023-11-08,298.4,Online,Web,India,1675,0
19041,2023-04-22,426.68,Transfer,Mobile,Canada,1034,0
19042,2023-12-15,166.55,Online,Mobile,Canada,272,0
19043,2023-10-24,50.05,Online,Web,India,782,0
19044,2023-06-19,6.46,POS,Web,Canada,1796,0
19045,2023-01-06,563.6,Online,Mobile,Canada,574,1
19046,2023-07-16,128.96,Online,Mobile,Canada,808,0
19047,2023-04-08,391.82,Online,Mobile,Germany,1084,0
19048,2023-11-25,264.09,Online,Mobile,USA,603,0
19049,2023-08-18,356.96,Online,Web,UK,344,0
19050,2023-06-17,47.31,POS,Web,USA,1425,0
19051,2023-10-24,227.54,Online,Web,Germany,925,0
19052,2023-09-22,256.53,POS,Mobile,Germany,1756,0
19053,2023-01-08,160.87,Transfer,Mobile,Germany,1984,0
19054,2023-06-21,360.64,Online,Mobile,Canada,115,0
19055,2023-12-26,888.05,Transfer,Web,UK,1400,0
19056,2023-07-14,2.12,Transfer,Web,USA,22,0
19057,2023-09-26,121.39,Online,Mobile,Germany,1539,0
19058,2023-01-19,280.4,Transfer,Mobile,Canada,1463,0
19059,2023-12-20,258.67,Online,Web,India,322,0
19060,2023-12-18,126.16,Transfer,Mobile,UK,1994,0
19061,2023-02-18,369.23,Transfer,Mobile,USA,1341,0
19062,2023-12-22,224.81,Transfer,Web,USA,205,0
19063,2023-12-04,158.97,POS,Mobile,Canada,1304,0
19064,2023-06-07,63.73,POS,Mobile,Canada,1904,0
19065,2023-03-07,91.57,Online,Mobile,Canada,1820,0
19066,2023-12-13,902.98,POS,Mobile,India,909,0
19067,2023-02-28,473.15,Transfer,Mobile,USA,1010,0
19068,2023-11-05,237.91,Online,Mobile,India,1680,0
19069,2023-11-04,391.67,Transfer,Web,USA,97,0
19070,2023-12-03,29.23,POS,Mobile,Canada,232,0
19071,2023-06-08,62.28,POS,Web,UK,534,0
19072,2023-09-28,432.84,POS,Mobile,Canada,1985,0
19073,2023-05-01,127.3,Transfer,Mobile,Germany,538,0
19074,2023-09-11,178.78,POS,Mobile,India,196,0
19075,2023-09-18,430.26,Online,Web,USA,952,0
19076,2023-05-15,103.51,Transfer,Web,Canada,433,0
19077,2023-10-01,131.48,Transfer,Mobile,UK,1700,0
19078,2023-02-25,23.8,POS,Mobile,India,738,0
19079,2023-11-27,951.5,POS,Mobile,India,1776,0
19080,2023-04-06,725.18,POS,Mobile,India,751,0
19081,2023-04-24,70.35,Online,Web,India,937,0
19082,2023-12-23,382.75,POS,Mobile,India,1448,0
19083,2023-01-28,267.17,POS,Mobile,Canada,1213,0
19084,2023-11-02,31.7,POS,Web,India,1326,0
19085,2023-01-02,4.84,POS,Web,India,427,0
19086,2023-07-31,2.83,Online,Mobile,India,1646,0
19087,2023-03-09,13.6,Transfer,Mobile,India,1408,0
19088,2023-05-08,197.45,Online,Mobile,India,345,0
19089,2023-11-29,135.52,Online,Mobile,USA,383,0
19090,2023-01-24,1146.16,POS,Mobile,India,1930,0
19091,2023-09-10,67.53,POS,Web,UK,1760,0
19092,2023-08-18,258.71,Online,Mobile,Germany,842,0
19093,2023-06-25,97.91,Online,Mobile,India,1496,0
19094,2023-08-09,20.7,POS,Mobile,USA,1008,0
19095,2023-02-05,419.35,Online,Mobile,UK,1386,0
19096,2023-01-02,102.17,Transfer,Web,India,1049,0
19097,2023-12-27,497.59,POS,Mobile,India,630,0
19098,2023-10-01,552.69,POS,Mobile,India,1660,0
19099,2023-06-26,343.12,POS,Web,Canada,61,0
19100,2023-09-21,5.61,Online,Mobile,Canada,1469,0
19101,2023-07-05,676.43,Online,Web,UK,1627,0
19102,2023-01-15,26.52,POS,Web,Canada,1833,0
19103,2023-10-06,535.63,Online,Mobile,Germany,1567,1
19104,2023-07-13,186.56,Transfer,Mobile,USA,42,0
19105,2023-07-17,94.79,Transfer,Mobile,USA,696,0
19106,2023-12-15,255.53,Online,Mobile,USA,1375,0
19107,2023-11-01,141.39,Online,Web,UK,257,0
19108,2023-03-05,316.44,Online,Mobile,Canada,1097,0
19109,2023-10-17,144.22,POS,Web,Germany,1841,0
19110,2023-01-18,92.06,Transfer,Web,India,605,0
19111,2023-03-05,89.52,Online,Mobile,USA,953,0
19112,2023-12-28,87.42,POS,Web,USA,822,0
19113,2023-11-26,128.07,Online,Web,Germany,511,0
19114,2023-12-24,23.33,POS,Web,USA,654,0
19115,2023-09-08,216.77,POS,Mobile,USA,1960,0
19116,2023-01-17,83.52,Transfer,Web,UK,36,0
19117,2023-05-21,164.9,POS,Mobile,Germany,1516,0
19118,2023-11-04,149.53,POS,Mobile,Canada,798,0
19119,2023-11-16,389.16,Online,Web,Canada,992,0
19120,2023-09-02,395.65,POS,Web,Germany,922,0
19121,2023-10-17,905.3,POS,Mobile,USA,264,0
19122,2023-12-17,55.3,POS,Mobile,Germany,161,0
19123,2023-03-28,7.01,Online,Mobile,USA,460,0
19124,2023-07-18,110.64,Online,Mobile,UK,1389,0
19125,2023-12-24,453.9,Online,Mobile,Canada,247,0
19126,2023-06-10,183.38,Transfer,Mobile,UK,485,0
19127,2023-05-20,93.53,Online,Mobile,Germany,282,0
19128,2023-03-17,295.79,Transfer,Web,Canada,668,0
19129,2023-01-19,249.2,Online,Mobile,Germany,1376,0
19130,2023-11-26,250.05,POS,Mobile,Canada,97,0
19131,2023-02-19,144.55,Online,Web,Germany,206,0
19132,2023-08-20,151.21,POS,Mobile,Canada,414,0
19133,2023-10-22,162.31,POS,Mobile,Canada,928,0
19134,2023-01-12,160.87,Online,Mobile,India,819,0
19135,2023-12-01,46.21,Online,Web,India,1427,0
19136,2023-01-15,56.42,POS,Mobile,Canada,757,0
19137,2023-01-28,93.69,POS,Web,India,103,0
19138,2023-10-19,386.85,Transfer,Mobile,India,876,0
19139,2023-11-17,124.13,Online,Mobile,Canada,1391,0
19140,2023-09-07,521.6,Transfer,Mobile,UK,1496,0
19141,2023-04-08,315.38,Online,Mobile,USA,167,0
19142,2023-10-30,395.38,Transfer,Web,USA,219,0
19143,2023-12-03,28.81,Online,Mobile,Canada,1129,0
19144,2023-02-08,32.22,Transfer,Mobile,India,128,0
19145,2023-02-07,54.0,Transfer,Web,UK,48,0
19146,2023-10-27,217.31,POS,Web,UK,1796,0
19147,2023-06-28,129.36,POS,Mobile,Germany,581,0
19148,2023-04-07,37.22,POS,Web,Canada,1198,0
19149,2023-10-09,273.91,Online,Mobile,UK,502,0
19150,2023-08-26,145.74,POS,Mobile,USA,1740,0
19151,2023-06-13,262.61,POS,Mobile,Germany,752,0
19152,2023-04-07,480.42,Online,Web,Canada,1237,0
19153,2023-09-14,492.43,Online,Mobile,India,453,0
19154,2023-11-05,71.65,Online,Mobile,UK,1573,0
19155,2023-09-19,34.52,POS,Mobile,Germany,670,0
19156,2023-10-20,113.77,Transfer,Mobile,USA,21,0
19157,2023-09-15,17.52,Online,Web,UK,1052,0
19158,2023-09-06,8.99,Online,Web,USA,566,0
19159,2023-09-02,764.39,Online,Mobile,USA,1418,1
19160,2023-09-08,713.86,Online,Mobile,Germany,1889,1
19161,2023-05-03,86.71,Online,Mobile,USA,567,0
19162,2023-11-21,343.54,Online,Web,UK,1115,0
19163,2023-06-18,50.57,POS,Mobile,India,646,0
19164,2023-06-24,108.01,POS,Mobile,Germany,568,0
19165,2023-09-26,259.25,POS,Web,Germany,201,0
19166,2023-07-23,159.94,Transfer,Mobile,Germany,731,0
19167,2023-11-21,344.21,Online,Web,Germany,664,0
19168,2023-03-07,782.8,Online,Mobile,Canada,75,1
19169,2023-11-11,1.81,Online,Web,Canada,604,0
19170,2023-11-20,516.78,Transfer,Mobile,UK,691,0
19171,2023-02-28,106.7,Online,Mobile,USA,1881,0
19172,2023-08-07,104.83,Transfer,Web,Canada,98,0
19173,2023-09-23,0.13,Online,Web,Germany,1867,0
19174,2023-05-21,359.58,Transfer,Mobile,Canada,1465,0
19175,2023-08-24,284.58,Online,Web,Germany,977,0
19176,2023-08-06,448.88,Online,Mobile,Germany,962,0
19177,2023-01-15,36.63,Online,Web,USA,1269,0
19178,2023-10-29,48.44,POS,Web,Canada,1047,0
19179,2023-05-18,72.35,POS,Mobile,UK,194,0
19180,2023-08-20,151.09,Online,Mobile,UK,1132,0
19181,2023-03-30,84.66,Online,Mobile,UK,914,0
19182,2023-03-18,71.26,POS,Mobile,USA,514,0
19183,2023-05-16,40.35,POS,Mobile,USA,1347,0
19184,2023-04-20,34.68,Transfer,Mobile,India,600,0
19185,2023-12-19,128.09,Online,Web,USA,42,0
19186,2023-10-28,118.08,POS,Mobile,USA,1078,0
19187,2023-04-01,307.55,Transfer,Mobile,India,928,0
19188,2023-07-09,347.26,Online,Mobile,USA,1907,0
19189,2023-03-14,241.2,POS,Mobile,Canada,788,0
19190,2023-06-22,355.81,POS,Mobile,Germany,81,0
19191,2023-02-04,23.05,Online,Mobile,Canada,424,0
19192,2023-07-29,122.41,POS,Mobile,UK,1764,0
19193,2023-10-25,67.5,POS,Mobile,Canada,1493,0
19194,2023-05-13,58.02,Online,Mobile,UK,766,0
19195,2023-10-10,249.44,Online,Mobile,UK,210,0
19196,2023-07-17,355.84,POS,Mobile,USA,1238,0
19197,2023-02-01,24.37,Online,Mobile,Canada,1344,0
19198,2023-05-16,26.5,POS,Web,Germany,1734,0
19199,2023-09-05,204.0,Online,Mobile,USA,917,0
19200,2023-12-25,31.17,Transfer,Mobile,UK,1697,0
19201,2023-12-07,292.54,POS,Web,Germany,1078,0
19202,2023-05-26,352.86,POS,Web,India,710,0
19203,2023-11-30,147.98,POS,Mobile,UK,735,0
19204,2023-05-23,478.07,Online,Mobile,Germany,31,1
19205,2023-08-22,4.11,Transfer,Web,Germany,1375,0
19206,2023-02-13,51.34,Online,Mobile,Canada,1926,0
19207,2023-02-01,296.51,Online,Web,India,1967,0
19208,2023-08-19,630.71,POS,Mobile,Canada,467,0
19209,2023-01-28,646.69,Online,Mobile,USA,838,1
19210,2023-06-09,0.08,Online,Mobile,USA,55,1
19211,2023-11-29,199.86,Online,Web,UK,661,0
19212,2023-07-26,5.54,Online,Web,USA,1754,0
19213,2023-01-18,241.01,Online,Mobile,Germany,1623,0
19214,2023-04-13,292.24,Transfer,Mobile,USA,1774,0
19215,2023-03-11,389.91,Online,Web,Canada,727,0
19216,2023-04-29,150.77,Transfer,Web,Germany,919,0
19217,2023-05-19,379.57,Transfer,Mobile,Canada,1502,0
19218,2023-06-09,514.99,Transfer,Mobile,UK,1053,0
19219,2023-08-20,152.38,Transfer,Web,India,355,0
19220,2023-05-28,148.52,Online,Mobile,UK,569,0
19221,2023-12-19,140.99,Transfer,Mobile,Canada,1781,0
19222,2023-08-31,140.49,POS,Web,USA,598,0
19223,2023-02-04,297.92,Transfer,Mobile,USA,1781,0
19224,2023-11-21,13.94,Online,Mobile,Germany,604,0
19225,2023-12-21,120.48,Online,Mobile,USA,1664,0
19226,2023-08-27,148.46,Transfer,Mobile,Canada,667,0
19227,2023-11-30,48.28,Online,Web,Canada,177,0
19228,2023-05-29,155.86,Transfer,Web,UK,1667,0
19229,2023-04-21,121.64,Transfer,Mobile,Canada,278,0
19230,2023-01-17,267.56,POS,Mobile,UK,694,0
19231,2023-08-14,87.17,POS,Mobile,Canada,406,0
19232,2023-05-20,598.24,POS,Mobile,Germany,9,1
19233,2023-05-24,106.8,Transfer,Web,Canada,1749,0
19234,2023-09-17,199.33,POS,Web,UK,1838,0
19235,2023-08-05,50.12,Transfer,Mobile,USA,70,0
19236,2023-06-11,233.37,POS,Mobile,USA,1762,0
19237,2023-04-02,144.25,Online,Mobile,USA,1529,0
19238,2023-06-23,83.78,POS,Mobile,India,1979,0
19239,2023-11-27,85.51,Online,Web,Germany,1723,0
19240,2023-07-24,94.15,Online,Mobile,India,397,0
19241,2023-06-02,115.06,Online,Mobile,Canada,548,0
19242,2023-04-13,56.91,Transfer,Mobile,India,406,0
19243,2023-07-21,64.98,POS,Web,USA,1279,0
19244,2023-10-07,635.75,Transfer,Mobile,USA,262,0
19245,2023-03-06,71.7,Online,Web,UK,1768,0
19246,2023-04-27,197.19,Online,Mobile,Germany,1392,0
19247,2023-06-02,84.73,Online,Mobile,USA,470,0
19248,2023-06-05,333.03,POS,Web,Germany,717,0
19249,2023-06-13,238.11,POS,Web,India,1112,0
19250,2023-03-23,79.57,Online,Mobile,Germany,1069,0
19251,2023-01-06,252.2,Online,Web,India,1104,0
