transaction_id,transaction_date,amount,transaction_type,device_type,location,account_age_days,is_fraud,hours,day_of_week,month,amount_bucket,account_age_group
30462,2023-06-08,36.15,POS,Mobile,India,11,0,0,Thursday,June,Low,New
30463,2023-11-18,11.58,POS,Mobile,Germany,535,0,0,Saturday,November,Low,Mature
30464,2023-08-15,77.09,Transfer,Web,USA,972,0,0,Tuesday,August,Low,Mature
30465,2023-02-14,44.95,Online,Web,USA,1990,0,0,Tuesday,February,Low,old
30466,2023-07-20,145.76,POS,Mobile,Canada,404,0,0,Thursday,July,Medium,Mature
30467,2023-01-22,86.22,POS,Mobile,USA,190,0,0,Sunday,January,Low,Young
30468,2023-12-05,37.69,Online,Web,Germany,102,0,0,Tuesday,December,Low,Young
30469,2023-08-30,371.91,Online,Web,UK,83,0,0,Wednesday,August,Medium,New
30470,2023-08-17,141.84,Online,Web,UK,178,0,0,Thursday,August,Medium,Young
30471,2023-08-26,23.2,Online,Web,Germany,923,0,0,Saturday,August,Low,Mature
30472,2023-05-29,15.66,Online,Web,India,542,0,0,Monday,May,Low,Mature
30473,2023-09-30,96.64,Online,Mobile,USA,1180,0,0,Saturday,September,Low,old
30474,2023-03-08,477.16,POS,Web,UK,890,0,0,Wednesday,March,Medium,Mature
30475,2023-01-07,141.86,Transfer,Mobile,UK,162,0,0,Saturday,January,Medium,Young
30476,2023-08-21,29.96,Online,Mobile,Canada,1703,0,0,Monday,August,Low,old
30477,2023-12-23,56.64,POS,Mobile,Canada,1022,0,0,Saturday,December,Low,old
30478,2023-10-19,10.15,Transfer,Web,India,1198,0,0,Thursday,October,Low,old
30479,2023-09-13,356.57,Online,Web,Canada,16,0,0,Wednesday,September,Medium,New
30480,2023-03-08,583.95,POS,Mobile,Canada,1694,0,0,Wednesday,March,High,old
30481,2023-09-07,16.2,Transfer,Mobile,USA,25,0,0,Thursday,September,Low,New
30482,2023-03-18,37.99,POS,Web,India,1590,0,0,Saturday,March,Low,old
30483,2023-03-28,37.52,POS,Mobile,India,1682,0,0,Tuesday,March,Low,old
30484,2023-09-09,325.63,Online,Mobile,USA,1692,0,0,Saturday,September,Medium,old
30485,2023-08-10,365.61,Online,Web,Germany,506,0,0,Thursday,August,Medium,Mature
30486,2023-03-13,108.7,POS,Web,India,585,0,0,Monday,March,Medium,Mature
30487,2023-07-21,696.9,Online,Mobile,UK,1811,1,0,Friday,July,High,old
30488,2023-02-28,60.08,Online,Web,India,652,0,0,Tuesday,February,Low,Mature
30489,2023-10-03,148.94,Transfer,Mobile,UK,251,0,0,Tuesday,October,Medium,Young
30490,2023-08-09,1119.26,Transfer,Mobile,India,81,1,0,Wednesday,August,Very High,New
30491,2023-06-06,351.01,Online,Mobile,USA,9,1,0,Tuesday,June,Medium,New
30492,2023-06-30,133.57,Online,Mobile,USA,1634,0,0,Friday,June,Medium,old
30493,2023-08-01,22.98,Transfer,Mobile,Canada,1851,0,0,Tuesday,August,Low,old
30494,2023-05-09,469.42,Online,Mobile,Canada,1258,0,0,Tuesday,May,Medium,old
30495,2023-08-31,156.23,Online,Web,India,766,0,0,Thursday,August,Medium,Mature
30496,2023-06-21,73.73,Transfer,Web,Germany,1911,0,0,Wednesday,June,Low,old
30497,2023-12-31,120.01,Transfer,Web,USA,1390,0,0,Sunday,December,Medium,old
30498,2023-09-27,74.48,Online,Mobile,USA,779,0,0,Wednesday,September,Low,Mature
30499,2023-06-12,160.17,Online,Web,USA,39,0,0,Monday,June,Medium,New
30500,2023-01-24,63.75,POS,Mobile,Canada,1775,0,0,Tuesday,January,Low,old
30501,2023-07-12,118.11,POS,Mobile,UK,360,0,0,Wednesday,July,Medium,Young
30502,2023-10-21,111.12,Online,Mobile,UK,363,0,0,Saturday,October,Medium,Young
30503,2023-05-09,191.46,Online,Mobile,UK,538,0,0,Tuesday,May,Medium,Mature
30504,2023-02-10,2.85,Online,Mobile,Germany,1605,0,0,Friday,February,Low,old
30505,2023-01-31,182.63,Transfer,Web,Germany,724,0,0,Tuesday,January,Medium,Mature
30506,2023-02-05,179.84,Online,Mobile,UK,809,0,0,Sunday,February,Medium,Mature
30507,2023-12-27,99.61,Transfer,Mobile,Germany,645,0,0,Wednesday,December,Low,Mature
30508,2023-09-10,56.71,Online,Web,Canada,66,0,0,Sunday,September,Low,New
30509,2023-12-31,365.58,Online,Mobile,UK,546,0,0,Sunday,December,Medium,Mature
30510,2023-08-03,84.56,Online,Mobile,USA,1983,0,0,Thursday,August,Low,old
30511,2023-10-14,74.71,Online,Mobile,UK,1054,0,0,Saturday,October,Low,old
30512,2023-09-13,124.41,Online,Web,Germany,1995,0,0,Wednesday,September,Medium,old
30513,2023-07-05,65.14,POS,Web,India,961,0,0,Wednesday,July,Low,Mature
30514,2023-03-02,355.29,Online,Web,USA,119,0,0,Thursday,March,Medium,Young
30515,2023-09-19,166.46,Online,Mobile,USA,152,0,0,Tuesday,September,Medium,Young
30516,2023-10-03,280.79,Online,Mobile,Canada,1054,0,0,Tuesday,October,Medium,old
30517,2023-04-21,273.6,Online,Mobile,USA,514,0,0,Friday,April,Medium,Mature
30518,2023-11-13,310.43,Online,Web,Canada,103,0,0,Monday,November,Medium,Young
30519,2023-05-21,406.83,Online,Web,Germany,767,0,0,Sunday,May,Medium,Mature
30520,2023-08-21,503.81,Transfer,Web,Canada,867,0,0,Monday,August,High,Mature
30521,2023-01-23,96.77,POS,Mobile,USA,1274,0,0,Monday,January,Low,old
30522,2023-03-20,117.3,Online,Mobile,India,1285,0,0,Monday,March,Medium,old
30523,2023-01-31,10.27,Online,Mobile,Canada,1219,0,0,Tuesday,January,Low,old
30524,2023-01-04,519.95,POS,Mobile,India,1710,0,0,Wednesday,January,High,old
30525,2023-04-28,176.93,Online,Mobile,Germany,871,0,0,Friday,April,Medium,Mature
30526,2023-03-07,249.18,Online,Mobile,India,473,0,0,Tuesday,March,Medium,Mature
30527,2023-10-14,114.54,Online,Mobile,Canada,478,0,0,Saturday,October,Medium,Mature
30528,2023-06-25,128.43,POS,Web,India,1916,0,0,Sunday,June,Medium,old
30529,2023-05-03,156.69,Transfer,Mobile,Germany,1137,0,0,Wednesday,May,Medium,old
30530,2023-08-19,317.3,Transfer,Mobile,UK,1800,0,0,Saturday,August,Medium,old
30531,2023-02-12,189.85,POS,Web,USA,702,0,0,Sunday,February,Medium,Mature
30532,2023-01-04,333.42,Transfer,Web,Germany,1172,0,0,Wednesday,January,Medium,old
30533,2023-07-09,48.84,POS,Mobile,Germany,832,0,0,Sunday,July,Low,Mature
30534,2023-10-31,46.09,Online,Mobile,Germany,739,0,0,Tuesday,October,Low,Mature
30535,2023-09-07,46.34,Online,Mobile,UK,311,0,0,Thursday,September,Low,Young
30536,2023-05-24,0.97,Online,Mobile,USA,1257,0,0,Wednesday,May,Low,old
30537,2023-12-11,39.46,Online,Mobile,Germany,1947,0,0,Monday,December,Low,old
30538,2023-11-29,25.28,Online,Web,UK,194,0,0,Wednesday,November,Low,Young
30539,2023-06-07,120.94,POS,Mobile,India,599,0,0,Wednesday,June,Medium,Mature
30540,2023-03-06,27.22,Online,Web,UK,1872,0,0,Monday,March,Low,old
30541,2023-11-21,107.52,Online,Web,India,970,0,0,Tuesday,November,Medium,Mature
30542,2023-09-27,1521.43,Transfer,Web,USA,537,0,0,Wednesday,September,Very High,Mature
30543,2023-03-16,139.98,Transfer,Web,India,1883,0,0,Thursday,March,Medium,old
30544,2023-01-29,517.11,Online,Mobile,India,1655,1,0,Sunday,January,High,old
30545,2023-12-01,242.07,Online,Web,UK,1754,0,0,Friday,December,Medium,old
30546,2023-08-26,449.47,POS,Web,Germany,967,0,0,Saturday,August,Medium,Mature
30547,2023-06-02,196.48,POS,Web,USA,1236,0,0,Friday,June,Medium,old
30548,2023-04-04,332.25,Online,Mobile,UK,493,0,0,Tuesday,April,Medium,Mature
30549,2023-08-25,72.14,Transfer,Mobile,Canada,613,0,0,Friday,August,Low,Mature
30550,2023-11-18,93.01,Online,Web,India,1681,0,0,Saturday,November,Low,old
30551,2023-04-25,645.08,POS,Mobile,USA,1137,0,0,Tuesday,April,High,old
30552,2023-10-23,62.27,Transfer,Web,USA,1678,0,0,Monday,October,Low,old
30553,2023-08-07,109.42,Online,Web,India,1305,0,0,Monday,August,Medium,old
30554,2023-09-03,210.63,POS,Web,Germany,914,0,0,Sunday,September,Medium,Mature
30555,2023-02-01,99.65,Online,Web,Germany,83,0,0,Wednesday,February,Low,New
30556,2023-01-20,4.23,Transfer,Web,India,1160,0,0,Friday,January,Low,old
30557,2023-02-22,314.27,POS,Web,India,1114,0,0,Wednesday,February,Medium,old
30558,2023-07-25,81.79,Online,Web,USA,1192,0,0,Tuesday,July,Low,old
30559,2023-08-07,51.67,Online,Mobile,Germany,1855,0,0,Monday,August,Low,old
30560,2023-07-14,140.87,Online,Web,India,1058,0,0,Friday,July,Medium,old
30561,2023-11-01,1.69,POS,Web,India,1785,0,0,Wednesday,November,Low,old
30562,2023-07-14,398.86,POS,Web,Germany,326,0,0,Friday,July,Medium,Young
30563,2023-12-11,60.59,POS,Mobile,UK,1587,0,0,Monday,December,Low,old
30564,2023-03-23,512.13,Online,Mobile,UK,1560,1,0,Thursday,March,High,old
30565,2023-01-01,226.49,Online,Mobile,USA,425,0,0,Sunday,January,Medium,Mature
30566,2023-06-16,159.1,Online,Web,UK,1157,0,0,Friday,June,Medium,old
30567,2023-11-13,328.24,Transfer,Mobile,Canada,1977,0,0,Monday,November,Medium,old
30568,2023-07-02,999.83,Online,Web,USA,1973,0,0,Sunday,July,High,old
30569,2023-12-16,57.86,Online,Mobile,India,440,0,0,Saturday,December,Low,Mature
30570,2023-09-30,87.73,Transfer,Web,UK,1587,0,0,Saturday,September,Low,old
30571,2023-06-06,132.49,Online,Web,Germany,1219,0,0,Tuesday,June,Medium,old
30572,2023-12-28,155.08,Online,Mobile,India,490,0,0,Thursday,December,Medium,Mature
30573,2023-07-20,161.03,Transfer,Mobile,USA,70,0,0,Thursday,July,Medium,New
30574,2023-07-11,159.25,Online,Mobile,Germany,3,1,0,Tuesday,July,Medium,New
30575,2023-12-07,352.33,POS,Web,UK,296,0,0,Thursday,December,Medium,Young
30576,2023-10-26,103.7,Transfer,Web,USA,942,0,0,Thursday,October,Medium,Mature
30577,2023-03-17,2.21,POS,Web,Canada,1148,0,0,Friday,March,Low,old
30578,2023-05-20,417.0,Online,Mobile,UK,440,0,0,Saturday,May,Medium,Mature
30579,2023-11-02,217.09,Online,Web,Germany,1443,0,0,Thursday,November,Medium,old
30580,2023-07-15,42.02,Transfer,Mobile,UK,432,0,0,Saturday,July,Low,Mature
30581,2023-03-02,6.01,Online,Web,UK,76,0,0,Thursday,March,Low,New
30582,2023-12-26,75.9,Online,Mobile,UK,1431,0,0,Tuesday,December,Low,old
30583,2023-11-03,26.58,Online,Mobile,Canada,1897,0,0,Friday,November,Low,old
30584,2023-11-29,454.27,POS,Mobile,India,72,0,0,Wednesday,November,Medium,New
30585,2023-12-20,65.11,Online,Web,India,59,0,0,Wednesday,December,Low,New
30586,2023-03-24,244.61,Online,Web,UK,1926,0,0,Friday,March,Medium,old
30587,2023-11-30,214.58,Online,Web,USA,403,0,0,Thursday,November,Medium,Mature
30588,2023-01-05,250.34,POS,Mobile,USA,499,0,0,Thursday,January,Medium,Mature
30589,2023-08-07,151.02,Transfer,Web,Canada,1564,0,0,Monday,August,Medium,old
30590,2023-09-11,261.63,Online,Web,Canada,81,0,0,Monday,September,Medium,New
30591,2023-03-29,143.65,Transfer,Mobile,USA,1990,0,0,Wednesday,March,Medium,old
30592,2023-07-28,94.84,Online,Mobile,USA,1936,0,0,Friday,July,Low,old
30593,2023-06-29,391.01,Online,Web,USA,1693,0,0,Thursday,June,Medium,old
30594,2023-07-27,122.77,Online,Web,India,45,0,0,Thursday,July,Medium,New
30595,2023-09-30,167.88,Online,Web,Germany,1050,0,0,Saturday,September,Medium,old
30596,2023-03-06,125.1,POS,Web,Canada,31,0,0,Monday,March,Medium,New
30597,2023-01-21,298.77,Online,Web,USA,83,0,0,Saturday,January,Medium,New
30598,2023-06-26,155.2,Online,Mobile,Canada,32,1,0,Monday,June,Medium,New
30599,2023-12-29,127.27,POS,Web,UK,10,0,0,Friday,December,Medium,New
30600,2023-01-22,59.63,Online,Web,Canada,594,0,0,Sunday,January,Low,Mature
30601,2023-11-21,485.04,POS,Web,Germany,1984,0,0,Tuesday,November,Medium,old
30602,2023-02-05,397.8,POS,Mobile,Canada,688,0,0,Sunday,February,Medium,Mature
30603,2023-09-07,112.95,Online,Mobile,USA,1494,0,0,Thursday,September,Medium,old
30604,2023-05-29,215.6,POS,Mobile,Canada,977,0,0,Monday,May,Medium,Mature
30605,2023-03-14,141.9,Transfer,Web,UK,1589,0,0,Tuesday,March,Medium,old
30606,2023-04-01,38.76,Online,Mobile,Germany,632,0,0,Saturday,April,Low,Mature
30607,2023-06-25,94.33,POS,Web,USA,47,0,0,Sunday,June,Low,New
30608,2023-05-06,383.76,Transfer,Mobile,USA,1706,0,0,Saturday,May,Medium,old
30609,2023-07-23,319.34,POS,Mobile,USA,24,0,0,Sunday,July,Medium,New
30610,2023-09-03,21.63,Online,Mobile,Canada,1702,0,0,Sunday,September,Low,old
30611,2023-04-09,15.66,Online,Mobile,USA,1644,0,0,Sunday,April,Low,old
30612,2023-09-28,384.17,Online,Web,Germany,1350,0,0,Thursday,September,Medium,old
30613,2023-02-13,459.14,POS,Mobile,UK,1265,0,0,Monday,February,Medium,old
30614,2023-08-10,69.69,Online,Mobile,Canada,586,0,0,Thursday,August,Low,Mature
30615,2023-04-07,85.94,Online,Mobile,Canada,1805,0,0,Friday,April,Low,old
30616,2023-02-05,81.84,POS,Mobile,Canada,1888,0,0,Sunday,February,Low,old
30617,2023-06-17,27.16,Transfer,Mobile,India,55,0,0,Saturday,June,Low,New
30618,2023-01-30,273.31,Online,Mobile,Germany,1275,0,0,Monday,January,Medium,old
30619,2023-10-09,92.43,Online,Mobile,USA,1207,0,0,Monday,October,Low,old
30620,2023-03-26,361.85,POS,Mobile,Canada,1432,0,0,Sunday,March,Medium,old
30621,2023-12-23,421.6,Online,Web,India,172,0,0,Saturday,December,Medium,Young
30622,2023-05-01,487.9,Online,Web,Canada,1048,0,0,Monday,May,Medium,old
30623,2023-10-14,340.69,Online,Mobile,Germany,1100,0,0,Saturday,October,Medium,old
30624,2023-09-05,311.09,POS,Mobile,UK,1736,0,0,Tuesday,September,Medium,old
30625,2023-07-03,119.38,Online,Mobile,UK,1394,0,0,Monday,July,Medium,old
30626,2023-09-10,5.46,Online,Mobile,Germany,1165,0,0,Sunday,September,Low,old
30627,2023-09-30,23.77,Online,Mobile,UK,931,0,0,Saturday,September,Low,Mature
30628,2023-07-28,151.38,Online,Mobile,UK,423,0,0,Friday,July,Medium,Mature
30629,2023-12-20,89.27,Online,Web,USA,88,0,0,Wednesday,December,Low,New
30630,2023-01-24,353.31,Online,Mobile,India,651,0,0,Tuesday,January,Medium,Mature
30631,2023-05-02,165.63,Transfer,Web,India,1175,0,0,Tuesday,May,Medium,old
30632,2023-08-13,20.81,Transfer,Mobile,USA,1572,0,0,Sunday,August,Low,old
30633,2023-05-03,130.22,Transfer,Web,Canada,1779,0,0,Wednesday,May,Medium,old
30634,2023-10-21,345.15,Online,Web,Canada,364,0,0,Saturday,October,Medium,Young
30635,2023-06-22,397.67,POS,Mobile,USA,782,0,0,Thursday,June,Medium,Mature
30636,2023-05-23,36.32,Transfer,Mobile,Germany,1681,0,0,Tuesday,May,Low,old
30637,2023-06-18,21.14,Transfer,Web,Germany,1373,0,0,Sunday,June,Low,old
30638,2023-02-26,97.87,Online,Web,Germany,487,0,0,Sunday,February,Low,Mature
30639,2023-02-11,13.55,Transfer,Web,Germany,1228,0,0,Saturday,February,Low,old
30640,2023-11-05,259.19,Online,Mobile,Canada,743,0,0,Sunday,November,Medium,Mature
30641,2023-04-29,118.67,Transfer,Mobile,USA,1233,0,0,Saturday,April,Medium,old
30642,2023-05-01,44.18,POS,Mobile,UK,56,0,0,Monday,May,Low,New
30643,2023-11-08,21.62,Online,Mobile,USA,78,1,0,Wednesday,November,Low,New
30644,2023-09-08,524.43,Online,Mobile,Canada,1425,1,0,Friday,September,High,old
30645,2023-12-09,8.8,Online,Mobile,USA,1438,0,0,Saturday,December,Low,old
30646,2023-11-28,20.6,POS,Web,UK,624,0,0,Tuesday,November,Low,Mature
30647,2023-12-07,53.38,Online,Web,UK,1412,0,0,Thursday,December,Low,old
30648,2023-12-07,19.89,Online,Mobile,Canada,724,0,0,Thursday,December,Low,Mature
30649,2023-12-03,206.72,Online,Mobile,USA,1368,0,0,Sunday,December,Medium,old
30650,2023-07-01,49.24,Online,Web,India,562,0,0,Saturday,July,Low,Mature
30651,2023-06-14,130.76,POS,Mobile,Germany,655,0,0,Wednesday,June,Medium,Mature
30652,2023-09-21,393.57,POS,Mobile,USA,1129,0,0,Thursday,September,Medium,old
30653,2023-07-29,348.33,Online,Mobile,Germany,1708,0,0,Saturday,July,Medium,old
30654,2023-01-11,31.62,Online,Mobile,Germany,878,0,0,Wednesday,January,Low,Mature
30655,2023-07-01,18.58,Online,Mobile,USA,322,0,0,Saturday,July,Low,Young
30656,2023-09-08,218.28,Online,Mobile,Germany,907,0,0,Friday,September,Medium,Mature
30657,2023-05-18,47.22,POS,Mobile,India,919,0,0,Thursday,May,Low,Mature
30658,2023-08-06,304.15,Online,Web,Germany,906,0,0,Sunday,August,Medium,Mature
30659,2023-08-27,114.0,POS,Mobile,Germany,42,0,0,Sunday,August,Medium,New
30660,2023-12-03,33.57,POS,Web,India,420,0,0,Sunday,December,Low,Mature
30661,2023-03-28,731.6,POS,Mobile,India,1617,0,0,Tuesday,March,High,old
30662,2023-10-25,11.44,POS,Web,UK,1280,0,0,Wednesday,October,Low,old
30663,2023-10-20,26.55,POS,Mobile,UK,1923,0,0,Friday,October,Low,old
30664,2023-04-02,334.3,Online,Web,UK,1753,0,0,Sunday,April,Medium,old
30665,2023-07-27,120.55,POS,Mobile,UK,583,0,0,Thursday,July,Medium,Mature
30666,2023-07-23,556.29,POS,Mobile,UK,504,0,0,Sunday,July,High,Mature
30667,2023-07-05,23.98,POS,Mobile,Germany,355,0,0,Wednesday,July,Low,Young
30668,2023-03-26,34.15,Transfer,Web,Germany,1833,0,0,Sunday,March,Low,old
30669,2023-11-11,0.37,Online,Web,Germany,1431,0,0,Saturday,November,Low,old
30670,2023-06-01,48.95,Online,Web,India,144,0,0,Thursday,June,Low,Young
30671,2023-06-05,214.16,Online,Mobile,UK,526,0,0,Monday,June,Medium,Mature
30672,2023-10-20,256.99,POS,Web,Canada,1502,0,0,Friday,October,Medium,old
30673,2023-01-21,112.4,POS,Mobile,USA,11,0,0,Saturday,January,Medium,New
30674,2023-06-10,59.51,POS,Web,Germany,854,0,0,Saturday,June,Low,Mature
30675,2023-12-05,251.99,Online,Web,Germany,863,0,0,Tuesday,December,Medium,Mature
30676,2023-06-05,37.9,POS,Web,India,767,0,0,Monday,June,Low,Mature
30677,2023-05-23,291.42,Online,Web,Canada,22,0,0,Tuesday,May,Medium,New
30678,2023-09-14,308.91,Online,Web,Germany,1511,0,0,Thursday,September,Medium,old
30679,2023-04-17,116.35,Online,Web,USA,630,0,0,Monday,April,Medium,Mature
30680,2023-10-11,43.04,Online,Mobile,USA,1624,0,0,Wednesday,October,Low,old
30681,2023-02-19,198.78,Online,Web,Canada,720,0,0,Sunday,February,Medium,Mature
30682,2023-02-04,384.08,POS,Mobile,UK,688,0,0,Saturday,February,Medium,Mature
30683,2023-08-12,150.79,POS,Web,Germany,663,0,0,Saturday,August,Medium,Mature
30684,2023-06-05,123.63,POS,Web,UK,1406,0,0,Monday,June,Medium,old
30685,2023-07-10,774.79,Online,Mobile,UK,924,1,0,Monday,July,High,Mature
30686,2023-07-03,154.19,POS,Mobile,India,656,0,0,Monday,July,Medium,Mature
30687,2023-08-25,6.96,Online,Mobile,USA,1744,0,0,Friday,August,Low,old
30688,2023-10-24,139.45,POS,Mobile,India,226,0,0,Tuesday,October,Medium,Young
30689,2023-11-19,117.86,Transfer,Mobile,UK,643,0,0,Sunday,November,Medium,Mature
30690,2023-10-31,69.09,Online,Web,India,1264,0,0,Tuesday,October,Low,old
30691,2023-12-08,76.36,Online,Web,Germany,1470,0,0,Friday,December,Low,old
30692,2023-02-27,534.22,Transfer,Mobile,Canada,151,0,0,Monday,February,High,Young
30693,2023-02-08,28.68,Online,Mobile,India,950,0,0,Wednesday,February,Low,Mature
30694,2023-08-29,288.82,Transfer,Mobile,Germany,676,0,0,Tuesday,August,Medium,Mature
30695,2023-01-25,465.42,Online,Mobile,Germany,145,0,0,Wednesday,January,Medium,Young
30696,2023-11-12,60.08,Online,Mobile,Germany,1137,0,0,Sunday,November,Low,old
30697,2023-04-27,13.83,POS,Web,Germany,800,0,0,Thursday,April,Low,Mature
30698,2023-12-08,73.39,Online,Web,Canada,130,0,0,Friday,December,Low,Young
30699,2023-08-28,113.44,Online,Mobile,Germany,473,0,0,Monday,August,Medium,Mature
30700,2023-06-24,604.93,Online,Mobile,India,1710,1,0,Saturday,June,High,old
30701,2023-12-06,112.47,POS,Web,UK,1351,0,0,Wednesday,December,Medium,old
30702,2023-08-16,19.31,Online,Web,India,715,0,0,Wednesday,August,Low,Mature
30703,2023-09-10,31.77,Transfer,Mobile,Germany,101,0,0,Sunday,September,Low,Young
30704,2023-04-21,87.0,POS,Mobile,Canada,755,0,0,Friday,April,Low,Mature
30705,2023-08-29,40.71,Online,Mobile,India,946,0,0,Tuesday,August,Low,Mature
30706,2023-08-12,12.5,POS,Mobile,USA,264,0,0,Saturday,August,Low,Young
30707,2023-10-25,38.54,Online,Mobile,USA,1340,0,0,Wednesday,October,Low,old
30708,2023-02-21,22.3,Online,Mobile,India,917,0,0,Tuesday,February,Low,Mature
30709,2023-08-09,45.3,POS,Mobile,Canada,1077,0,0,Wednesday,August,Low,old
30710,2023-10-31,1128.4,Transfer,Mobile,Canada,348,0,0,Tuesday,October,Very High,Young
30711,2023-10-15,117.9,POS,Mobile,India,1910,0,0,Sunday,October,Medium,old
30712,2023-06-01,214.94,Transfer,Mobile,Germany,938,0,0,Thursday,June,Medium,Mature
30713,2023-04-28,36.13,Online,Web,UK,1,0,0,Friday,April,Low,New
30714,2023-10-06,378.48,Online,Mobile,India,1868,0,0,Friday,October,Medium,old
30715,2023-05-15,62.1,Online,Web,Canada,164,0,0,Monday,May,Low,Young
30716,2023-07-28,809.0,POS,Mobile,Germany,1392,0,0,Friday,July,High,old
30717,2023-05-07,362.44,POS,Mobile,India,1780,0,0,Sunday,May,Medium,old
30718,2023-10-20,602.66,POS,Web,India,1549,0,0,Friday,October,High,old
30719,2023-01-07,220.71,Online,Mobile,India,986,0,0,Saturday,January,Medium,Mature
30720,2023-08-10,214.64,Transfer,Web,Germany,1236,0,0,Thursday,August,Medium,old
30721,2023-03-18,367.89,Transfer,Web,India,615,0,0,Saturday,March,Medium,Mature
30722,2023-12-04,251.31,POS,Mobile,Germany,1665,0,0,Monday,December,Medium,old
30723,2023-12-17,186.38,Transfer,Web,Canada,351,0,0,Sunday,December,Medium,Young
30724,2023-10-05,88.72,Transfer,Mobile,India,958,0,0,Thursday,October,Low,Mature
30725,2023-11-30,50.43,Transfer,Mobile,Germany,1140,0,0,Thursday,November,Low,old
30726,2023-12-04,304.88,POS,Web,India,883,0,0,Monday,December,Medium,Mature
30727,2023-08-15,97.57,Online,Mobile,India,1358,0,0,Tuesday,August,Low,old
30728,2023-10-02,12.63,Online,Web,India,733,0,0,Monday,October,Low,Mature
30729,2023-12-17,130.64,Transfer,Web,India,1882,0,0,Sunday,December,Medium,old
30730,2023-10-22,214.3,Online,Mobile,India,1546,0,0,Sunday,October,Medium,old
30731,2023-04-27,4.66,POS,Web,Canada,802,0,0,Thursday,April,Low,Mature
30732,2023-10-19,244.24,Online,Web,Canada,863,0,0,Thursday,October,Medium,Mature
30733,2023-09-28,50.9,POS,Mobile,Canada,1022,0,0,Thursday,September,Low,old
30734,2023-06-06,50.3,Online,Web,Canada,375,0,0,Tuesday,June,Low,Mature
30735,2023-03-01,165.51,Online,Web,India,1203,0,0,Wednesday,March,Medium,old
30736,2023-07-03,82.28,Online,Mobile,India,1616,0,0,Monday,July,Low,old
30737,2023-05-24,119.78,Online,Web,Germany,1378,0,0,Wednesday,May,Medium,old
30738,2023-06-10,143.92,Transfer,Web,India,418,0,0,Saturday,June,Medium,Mature
30739,2023-03-30,507.72,POS,Web,India,1763,0,0,Thursday,March,High,old
30740,2023-01-16,45.86,Transfer,Mobile,USA,492,0,0,Monday,January,Low,Mature
30741,2023-09-06,124.84,Online,Web,Canada,1723,0,0,Wednesday,September,Medium,old
30742,2023-04-08,308.34,Online,Mobile,UK,895,0,0,Saturday,April,Medium,Mature
30743,2023-04-14,45.92,POS,Mobile,India,1549,0,0,Friday,April,Low,old
30744,2023-10-27,17.19,Transfer,Mobile,Germany,1248,0,0,Friday,October,Low,old
30745,2023-08-23,3.58,Online,Mobile,Canada,1538,0,0,Wednesday,August,Low,old
30746,2023-11-03,21.9,POS,Mobile,Germany,449,0,0,Friday,November,Low,Mature
30747,2023-10-01,64.2,Online,Web,India,1851,0,0,Sunday,October,Low,old
30748,2023-09-18,105.27,POS,Web,UK,630,0,0,Monday,September,Medium,Mature
30749,2023-08-27,180.17,Online,Web,Canada,1688,0,0,Sunday,August,Medium,old
30750,2023-09-19,44.65,POS,Mobile,Germany,1086,0,0,Tuesday,September,Low,old
30751,2023-11-28,62.86,Transfer,Web,UK,220,0,0,Tuesday,November,Low,Young
30752,2023-04-25,240.18,Online,Mobile,UK,1284,0,0,Tuesday,April,Medium,old
30753,2023-09-25,479.4,POS,Mobile,Germany,745,0,0,Monday,September,Medium,Mature
30754,2023-01-12,29.12,POS,Web,India,1675,0,0,Thursday,January,Low,old
30755,2023-03-14,127.93,Transfer,Mobile,USA,1578,0,0,Tuesday,March,Medium,old
30756,2023-12-28,70.03,Online,Mobile,Germany,1810,0,0,Thursday,December,Low,old
30757,2023-11-01,150.14,Online,Mobile,UK,382,0,0,Wednesday,November,Medium,Mature
30758,2023-06-27,25.37,Transfer,Web,Germany,1763,0,0,Tuesday,June,Low,old
30759,2023-09-17,63.23,POS,Mobile,Germany,465,0,0,Sunday,September,Low,Mature
30760,2023-09-16,246.79,Transfer,Mobile,USA,1158,0,0,Saturday,September,Medium,old
30761,2023-09-27,342.19,Online,Mobile,UK,1498,0,0,Wednesday,September,Medium,old
30762,2023-11-16,194.38,POS,Web,Canada,64,0,0,Thursday,November,Medium,New
30763,2023-04-30,578.13,Online,Mobile,Germany,575,1,0,Sunday,April,High,Mature
30764,2023-06-18,211.63,Transfer,Mobile,Germany,1372,0,0,Sunday,June,Medium,old
30765,2023-03-09,274.55,Online,Mobile,India,1972,0,0,Thursday,March,Medium,old
30766,2023-02-28,88.46,POS,Web,Germany,372,0,0,Tuesday,February,Low,Mature
30767,2023-05-10,37.23,POS,Mobile,USA,403,0,0,Wednesday,May,Low,Mature
30768,2023-09-23,214.52,Online,Web,USA,1170,0,0,Saturday,September,Medium,old
30769,2023-03-16,502.88,POS,Mobile,USA,451,0,0,Thursday,March,High,Mature
30770,2023-03-31,802.38,POS,Web,USA,404,0,0,Friday,March,High,Mature
30771,2023-12-23,119.58,Online,Web,UK,492,0,0,Saturday,December,Medium,Mature
30772,2023-06-03,155.18,Online,Mobile,Germany,295,0,0,Saturday,June,Medium,Young
30773,2023-08-06,74.57,Transfer,Web,USA,81,0,0,Sunday,August,Low,New
30774,2023-01-28,223.26,Transfer,Mobile,Canada,265,0,0,Saturday,January,Medium,Young
